audio_path,transcript,duration
timit/data/TRAIN/DR2/FPJF0/SI1259.WAV,from this motor pool personnel develop other meaningful and related data,65229
timit/data/TRAIN/DR2/MRGS0/SI726.WAV,promptly at seven he would clatter out of the court with twelve in the tallyho,70349
timit/data/TRAIN/DR2/MRGS0/SX276.WAV,johns brother repainted the garage door,43316
timit/data/TRAIN/DR2/MRGS0/SX6.WAV,bright sunshine shimmers on the ocean,71680
timit/data/TRAIN/DR2/MRGS0/SX366.WAV,will you please confirm government policy regarding waste removal,58778
timit/data/TRAIN/DR2/MRGS0/SI1356.WAV,the problem of solidarity and morale again involves the concept of values,75367
timit/data/TRAIN/DR2/MRGS0/SI1986.WAV,whats your name anyway,23860
timit/data/TRAIN/DR2/MRGS0/SX186.WAV,would a tomboy often play outdoors,46080
timit/data/TRAIN/DR2/MRGS0/SX96.WAV,masquerade parties tax ones imagination,45978
timit/data/TRAIN/DR2/FDAS1/SX111.WAV,his sudden departure shocked the cast,40551
timit/data/TRAIN/DR2/FDAS1/SX201.WAV,approach your interview with statuesque composure,53556
timit/data/TRAIN/DR2/FDAS1/SI831.WAV,selecting bunks by economic comparison is usually an individual problem,76903
timit/data/TRAIN/DR2/FDAS1/SX381.WAV,we welcome many new students each year,38605
timit/data/TRAIN/DR2/FDAS1/SI2091.WAV,no temptation no virtue,39015
timit/data/TRAIN/DR2/FDAS1/SI1461.WAV,measured performance characteristics for this experimental tube will be listed,78746
timit/data/TRAIN/DR2/FDAS1/SX291.WAV,the avalanche triggered a minor earthquake,44032
timit/data/TRAIN/DR2/FDAS1/SX21.WAV,alfalfa is healthy for you,32871
timit/data/TRAIN/DR2/MHRM0/SX328.WAV,gregory and tom chose to watch cartoons in the afternoon,48948
timit/data/TRAIN/DR2/MHRM0/SX238.WAV,a doctor was in the ambulance with the patient,38196
timit/data/TRAIN/DR2/MHRM0/SX58.WAV,we experience distress and frustration obtaining our degrees,53760
timit/data/TRAIN/DR2/MHRM0/SX148.WAV,most precincts had a third of the votes counted,43520
timit/data/TRAIN/DR2/MHRM0/SI958.WAV,one of the most common of camp maladies was diarrhoea,49767
timit/data/TRAIN/DR2/MHRM0/SX418.WAV,iris thinks this zoo has eleven spanish zebras,61236
timit/data/TRAIN/DR2/MHRM0/SI1475.WAV,is his appetite improved,27546
timit/data/TRAIN/DR2/MHRM0/SI2218.WAV,no price is too high when true love is at stake,44954
timit/data/TRAIN/DR2/MJDE0/SI490.WAV,maybe its taking longer to get things squared away than the bankers expected,82023
timit/data/TRAIN/DR2/MJDE0/SX310.WAV,the hood of the jeep was steaming in the hot sun,60928
timit/data/TRAIN/DR2/MJDE0/SI1120.WAV,his tough honesty condemns him to a solitary and difficult existence,100045
timit/data/TRAIN/DR2/MJDE0/SX400.WAV,just drop notices in any suggestion box,59188
timit/data/TRAIN/DR2/MJDE0/SX220.WAV,the most recent geological survey found seismic activity,73012
timit/data/TRAIN/DR2/MJDE0/SX40.WAV,stimulating discussions keep students attention,59802
timit/data/TRAIN/DR2/MJDE0/SX130.WAV,he ate four extra eggs for breakfast,52941
timit/data/TRAIN/DR2/MJDE0/SI463.WAV,the hotel owner shrugged,33383
timit/data/TRAIN/DR2/MRJT0/SX328.WAV,gregory and tom chose to watch cartoons in the afternoon,57242
timit/data/TRAIN/DR2/MRJT0/SX238.WAV,a doctor was in the ambulance with the patient,44442
timit/data/TRAIN/DR2/MRJT0/SX58.WAV,we experience distress and frustration obtaining our degrees,65024
timit/data/TRAIN/DR2/MRJT0/SI1805.WAV,how safe is too safe,26215
timit/data/TRAIN/DR2/MRJT0/SX148.WAV,most precincts had a third of the votes counted,38912
timit/data/TRAIN/DR2/MRJT0/SX418.WAV,iris thinks this zoo has eleven spanish zebras,53146
timit/data/TRAIN/DR2/MRJT0/SI868.WAV,the highest rated nonsupervisory engineering title is research engineer,70349
timit/data/TRAIN/DR2/MRJT0/SI1498.WAV,he smashed it in and tumbled into darkness,44647
timit/data/TRAIN/DR2/MJMA0/SI1495.WAV,two gas lamps were no more than a misleading glow,47412
timit/data/TRAIN/DR2/MJMA0/SI865.WAV,neither are beds thanks to air mattresses and sleeping bags,55092
timit/data/TRAIN/DR2/MJMA0/SX415.WAV,move the garbage nearer to the large window,35328
timit/data/TRAIN/DR2/MJMA0/SX145.WAV,too much curiosity can get you into trouble,37786
timit/data/TRAIN/DR2/MJMA0/SI2125.WAV,his black hat with its wide brim high crown and fur trim rode high,71271
timit/data/TRAIN/DR2/MJMA0/SX55.WAV,the lack of heat compounded the tenants grievances,45568
timit/data/TRAIN/DR2/MJMA0/SX235.WAV,i itemize all accounts in my agency,38093
timit/data/TRAIN/DR2/MJMA0/SX325.WAV,the full moon shone brightly that night,33383
timit/data/TRAIN/DR2/MRLR0/SX116.WAV,clasp the screw in your left hand,35021
timit/data/TRAIN/DR2/MRLR0/SX206.WAV,when peeling an orange it is hard not to spray juice,52122
timit/data/TRAIN/DR2/MRLR0/SI1196.WAV,he had accordingly cultivated eccentricity to the point of second nature,70144
timit/data/TRAIN/DR2/MRLR0/SX386.WAV,which church do the smiths worship in,34202
timit/data/TRAIN/DR2/MRLR0/SI566.WAV,contrast trim provides other touches of color,52327
timit/data/TRAIN/DR2/MRLR0/SI1826.WAV,it looks like we did when we made blastdown,42496
timit/data/TRAIN/DR2/MRLR0/SX26.WAV,most young rise early every morning,38810
timit/data/TRAIN/DR2/MRLR0/SX296.WAV,the two artists exchanged autographs,40039
timit/data/TRAIN/DR2/MTJG0/SI1520.WAV,somebodyll hafta start thinkin,30720
timit/data/TRAIN/DR2/MTJG0/SX260.WAV,remember to allow identical twins to enter freely,46080
timit/data/TRAIN/DR2/MTJG0/SX170.WAV,the mayan neoclassic scholar disappeared while surveying ancient ruins,70042
timit/data/TRAIN/DR2/MTJG0/SX350.WAV,many wealthy tycoons splurged and bought both a yacht and a schooner,61543
timit/data/TRAIN/DR2/MTJG0/SX80.WAV,its illegal to postdate a check,31642
timit/data/TRAIN/DR2/MTJG0/SX440.WAV,the advertising verse of plymouth variety store never changes,61133
timit/data/TRAIN/DR2/MTJG0/SI2157.WAV,who would take over,21914
timit/data/TRAIN/DR2/MTJG0/SI890.WAV,but why is it necessary to reproduce the retinal image within the brain,59597
timit/data/TRAIN/DR2/MDMT0/SX302.WAV,tofu is made from processed soybeans,45568
timit/data/TRAIN/DR2/MDMT0/SX212.WAV,i gave them several choices and let them set the priorities,54272
timit/data/TRAIN/DR2/MDMT0/SX392.WAV,a young mouse scampered across the field and disappeared,48538
timit/data/TRAIN/DR2/MDMT0/SI572.WAV,sewing brings numbness writes what makes my hands numb when sewing,63386
timit/data/TRAIN/DR2/MDMT0/SI1832.WAV,youre right now buddy,20480
timit/data/TRAIN/DR2/MDMT0/SX32.WAV,its fun to roast marshmallows on a gas burner,41472
timit/data/TRAIN/DR2/MDMT0/SI2341.WAV,yes yes well let you know,24372
timit/data/TRAIN/DR2/MDMT0/SX122.WAV,encyclopedias seldom present anecdotal evidence,54682
timit/data/TRAIN/DR2/MTAT1/SX329.WAV,chip postponed alimony payments until the latest possible date,70656
timit/data/TRAIN/DR2/MTAT1/SX59.WAV,the singers finger had a splinter,37069
timit/data/TRAIN/DR2/MTAT1/SI779.WAV,the keelson made of two threeinch widths is next installed,71271
timit/data/TRAIN/DR2/MTAT1/SX239.WAV,puree some fruit before preparing the skewers,60416
timit/data/TRAIN/DR2/MTAT1/SI1409.WAV,surely there is nothing new about communism,46490
timit/data/TRAIN/DR2/MTAT1/SI1627.WAV,you lucky kids he said,32871
timit/data/TRAIN/DR2/MTAT1/SX149.WAV,while waiting for chipper she crisscrossed the square many times,68301
timit/data/TRAIN/DR2/MTAT1/SX419.WAV,the football team coach has a watch thin as a dime,59700
timit/data/TRAIN/DR2/FCAJ0/SI849.WAV,would a camera club be useful in taking pictures pertinent to plant safety,55911
timit/data/TRAIN/DR2/FCAJ0/SX39.WAV,barbs gold bracelet was a graduation present,40960
timit/data/TRAIN/DR2/FCAJ0/SI1479.WAV,have you got enough blankets,21914
timit/data/TRAIN/DR2/FCAJ0/SX129.WAV,angora cats are furrier than siamese,46183
timit/data/TRAIN/DR2/FCAJ0/SI1804.WAV,it had gone like clockwork,28775
timit/data/TRAIN/DR2/FCAJ0/SX399.WAV,they assume no burglar will ever enter here,40858
timit/data/TRAIN/DR2/FCAJ0/SX219.WAV,nonprofit organizations have frequent fund raisers,51610
timit/data/TRAIN/DR2/FCAJ0/SX309.WAV,the proof that you are seeking is not available in books,51098
timit/data/TRAIN/DR2/FLMA0/SI1873.WAV,running around in the moonlight almost naked and slugging a man with a rock,54477
timit/data/TRAIN/DR2/FLMA0/SI1243.WAV,ideas are the thruway to nowhere,31642
timit/data/TRAIN/DR2/FLMA0/SX73.WAV,cliffs display was misplaced on the screen,37069
timit/data/TRAIN/DR2/FLMA0/SX163.WAV,they remained lifelong friends and companions,36660
timit/data/TRAIN/DR2/FLMA0/SI613.WAV,oneupmanship is practiced by both sides in a total war,53863
timit/data/TRAIN/DR2/FLMA0/SX343.WAV,the frightened child was gently subdued by his big brother,42701
timit/data/TRAIN/DR2/FLMA0/SX433.WAV,the overweight charmer could slip poison into anyones tea,52736
timit/data/TRAIN/DR2/FLMA0/SX253.WAV,by eating yogurt you may live longer,30925
timit/data/TRAIN/DR2/MKJO0/SX167.WAV,employee layoffs coincided with the companys reorganization,50279
timit/data/TRAIN/DR2/MKJO0/SX77.WAV,bagpipes and bongos are musical instruments,37786
timit/data/TRAIN/DR2/MKJO0/SX437.WAV,they used an aggressive policeman to flag thoughtless motorists,55296
timit/data/TRAIN/DR2/MKJO0/SX424.WAV,top zinnias rarely have crooked stems,50688
timit/data/TRAIN/DR2/MKJO0/SI1517.WAV,hired hard lackeys of the warmongering capitalists,49664
timit/data/TRAIN/DR2/MKJO0/SI2147.WAV,when they got home at midnight she was tired out,33997
timit/data/TRAIN/DR2/MKJO0/SX257.WAV,were open every monday evening,27853
timit/data/TRAIN/DR2/MKJO0/SI887.WAV,another longer strip of tinsel whipped his mouth,42394
timit/data/TRAIN/DR2/FSKL0/SX449.WAV,ralph prepared red snapper with fresh lemon sauce for dinner,52020
timit/data/TRAIN/DR2/FSKL0/SI899.WAV,homemade sauerkraut is served once a week,42701
timit/data/TRAIN/DR2/FSKL0/SI2159.WAV,her face seemed to float in an implausibly bright shaft of sunlight,64205
timit/data/TRAIN/DR2/FSKL0/SX359.WAV,the system may break down soon so save your files frequently,53556
timit/data/TRAIN/DR2/FSKL0/SX89.WAV,its hard to tell an original from a forgery,44544
timit/data/TRAIN/DR2/FSKL0/SX179.WAV,we could barely see the fjords through the snow flurries,51405
timit/data/TRAIN/DR2/FSKL0/SI1529.WAV,merely to satisfy the authors curiosity,46490
timit/data/TRAIN/DR2/FSKL0/SX269.WAV,do atypical farmers grow oats,33076
timit/data/TRAIN/DR2/MMAA0/SX305.WAV,cottage cheese with chives is delicious,45261
timit/data/TRAIN/DR2/MMAA0/SI2105.WAV,it gave her a lewd winking effect,39220
timit/data/TRAIN/DR2/MMAA0/SX215.WAV,the sermon emphasized the need for affirmative action,51200
timit/data/TRAIN/DR2/MMAA0/SI1588.WAV,to be passive to be girlishly shy was palpably absurd,75367
timit/data/TRAIN/DR2/MMAA0/SX395.WAV,i took her word for it but is she really going with you,47821
timit/data/TRAIN/DR2/MMAA0/SX125.WAV,westchester is a county in new york,45056
timit/data/TRAIN/DR2/MMAA0/SX35.WAV,help celebrate your brothers success,39117
timit/data/TRAIN/DR2/MMAA0/SI845.WAV,but to continue to divorce advanced students from reality is inexcusable,72704
timit/data/TRAIN/DR2/MCEW0/SX272.WAV,allow each child to have an ice pop,50791
timit/data/TRAIN/DR2/MCEW0/SI1442.WAV,the data are presented in lists and tables,52429
timit/data/TRAIN/DR2/MCEW0/SX362.WAV,the annoying raccoons slipped into phils garden every night,73524
timit/data/TRAIN/DR2/MCEW0/SI2072.WAV,he reached once more into the carpet bag and brought up a package of wieners,67277
timit/data/TRAIN/DR2/MCEW0/SI812.WAV,need for novelty may be a symptom of cultural fatigue and instability,84173
timit/data/TRAIN/DR2/MCEW0/SX92.WAV,a large household needs lots of appliances,54170
timit/data/TRAIN/DR2/MCEW0/SX182.WAV,thick glue oozed out of the tube,45773
timit/data/TRAIN/DR2/MCEW0/SX452.WAV,in developing film many toxic chemicals are used,65024
timit/data/TRAIN/DR2/MJPM0/SX288.WAV,brush fires are common in the dry underbrush of nevada,49562
timit/data/TRAIN/DR2/MJPM0/SI1998.WAV,she took it grudgingly her dark eyes baleful as they met his,59597
timit/data/TRAIN/DR2/MJPM0/SX198.WAV,norwegian sweaters are made of lambs wool,55194
timit/data/TRAIN/DR2/MJPM0/SI1368.WAV,the batting average of one success out of seven increased to one out of three,70759
timit/data/TRAIN/DR2/MJPM0/SX378.WAV,i just saw jim near the new archeological museum,49050
timit/data/TRAIN/DR2/MJPM0/SX18.WAV,alimony harms a divorced mans wealth,38708
timit/data/TRAIN/DR2/MJPM0/SI738.WAV,dont plan meals that are too complicated,44647
timit/data/TRAIN/DR2/MJPM0/SX108.WAV,his scalp was blistered from todays hot sun,40039
timit/data/TRAIN/DR2/FMJB0/SX277.WAV,the rose corsage smelled sweet,36148
timit/data/TRAIN/DR2/FMJB0/SX7.WAV,nothing is as offensive as innocence,48231
timit/data/TRAIN/DR2/FMJB0/SI547.WAV,would a blue feather in a mans hat make him happy all day,56218
timit/data/TRAIN/DR2/FMJB0/SI1807.WAV,selfs integrity was and is and ever had been,60724
timit/data/TRAIN/DR2/FMJB0/SX367.WAV,the surplus shoes were sold at a discount price,54989
timit/data/TRAIN/DR2/FMJB0/SX187.WAV,they often go out in the evening,27956
timit/data/TRAIN/DR2/FMJB0/SI1177.WAV,in some measure they depend upon the structure of individual personality,72295
timit/data/TRAIN/DR2/FMJB0/SX97.WAV,penguins live near the icy antarctic,37786
timit/data/TRAIN/DR2/MDWD0/SX270.WAV,are holiday aprons available to us,35636
timit/data/TRAIN/DR2/MDWD0/SI557.WAV,how do they turn out later,23655
timit/data/TRAIN/DR2/MDWD0/SX360.WAV,i assume moisture will damage this ships hull,42906
timit/data/TRAIN/DR2/MDWD0/SX90.WAV,the thinker is a famous sculpture,33792
timit/data/TRAIN/DR2/MDWD0/SX180.WAV,almost all colleges are now coeducational,41063
timit/data/TRAIN/DR2/MDWD0/SI1890.WAV,although my shot killed his horse he rolled off the bale on top of me,58880
timit/data/TRAIN/DR2/MDWD0/SI1260.WAV,unit prices for state vehicles are invariably lower than to the general public,70349
timit/data/TRAIN/DR2/MDWD0/SX450.WAV,roy ignored the spurious data points in drawing the graph,51610
timit/data/TRAIN/DR2/FSCN0/SX266.WAV,withdraw only as much money as you need,53965
timit/data/TRAIN/DR2/FSCN0/SI626.WAV,the works are presented chronologically,48743
timit/data/TRAIN/DR2/FSCN0/SX176.WAV,buying a thoroughbred horse requires intuition and expertise,77722
timit/data/TRAIN/DR2/FSCN0/SX86.WAV,hispanic costumes are quite colorful,43725
timit/data/TRAIN/DR2/FSCN0/SX356.WAV,diane may splurge and buy a turquoise necklace,51200
timit/data/TRAIN/DR2/FSCN0/SI1886.WAV,the roof of the command post began to buckle,43930
timit/data/TRAIN/DR2/FSCN0/SI705.WAV,ants carry the seeds so better be sure that there are no ant hills nearby,86631
timit/data/TRAIN/DR2/FSCN0/SX446.WAV,thomas thinks a larger clamp solves the problem,59700
timit/data/TRAIN/DR2/MBJV0/SI1247.WAV,no poetry no airplanes no dancers,45773
timit/data/TRAIN/DR2/MBJV0/SI1877.WAV,theres no chance now of all of us getting away,36250
timit/data/TRAIN/DR2/MBJV0/SX167.WAV,employee layoffs coincided with the companys reorganization,51200
timit/data/TRAIN/DR2/MBJV0/SX77.WAV,bagpipes and bongos are musical instruments,38605
timit/data/TRAIN/DR2/MBJV0/SX437.WAV,they used an aggressive policeman to flag thoughtless motorists,46592
timit/data/TRAIN/DR2/MBJV0/SX347.WAV,the patient and the surgeon are both recuperating from the lengthy operation,57856
timit/data/TRAIN/DR2/MBJV0/SI617.WAV,the storyline in sort is wildly unrealistic,51303
timit/data/TRAIN/DR2/MBJV0/SX257.WAV,we are open every monday evening,27239
timit/data/TRAIN/DR2/FRLL0/SX164.WAV,curiosity and mediocrity seldom coexist,50074
timit/data/TRAIN/DR2/FRLL0/SI805.WAV,begin the examination of a site with a good map and aerial photos if possible,74957
timit/data/TRAIN/DR2/FRLL0/SX74.WAV,an official deadline cannot be postponed,41984
timit/data/TRAIN/DR2/FRLL0/SX344.WAV,i know i didnt meet her early enough,38298
timit/data/TRAIN/DR2/FRLL0/SX434.WAV,each stag surely finds a big fawn,37786
timit/data/TRAIN/DR2/FRLL0/SI1514.WAV,maybe theyll stop it now once for all,38912
timit/data/TRAIN/DR2/FRLL0/SX254.WAV,do they allow atheists in church,40244
timit/data/TRAIN/DR2/FRLL0/SI884.WAV,he hoped they would put in somewhere way way down in the earth,57140
timit/data/TRAIN/DR2/FKAA0/SX38.WAV,young people participate in athletic activities,59904
timit/data/TRAIN/DR2/FKAA0/SX128.WAV,lots of foreign movies have subtitles,40346
timit/data/TRAIN/DR2/FKAA0/SX398.WAV,children can consume many fruit candies in one sitting,62362
timit/data/TRAIN/DR2/FKAA0/SI578.WAV,she can remove all knickknacks within reach,57242
timit/data/TRAIN/DR2/FKAA0/SI1838.WAV,the ladys eyes unmagnified bugged out,47002
timit/data/TRAIN/DR2/FKAA0/SI1208.WAV,this doctrine was repugnant to my moral sense,49357
timit/data/TRAIN/DR2/FKAA0/SX218.WAV,try to recall the events in chronological order,54068
timit/data/TRAIN/DR2/FKAA0/SX308.WAV,shipbuilding is a most fascinating process,56832
timit/data/TRAIN/DR2/MRJH0/SX307.WAV,the meeting is now adjourned,28672
timit/data/TRAIN/DR2/MRJH0/SI914.WAV,if you do go to it,33792
timit/data/TRAIN/DR2/MRJH0/SI889.WAV,in most cases we recognize certain words persons animals or objects,76596
timit/data/TRAIN/DR2/MRJH0/SX259.WAV,tornados often destroy acres of farm land,54477
timit/data/TRAIN/DR2/MRJH0/SI1519.WAV,the thought came back the one nagging at him these past four days,75776
timit/data/TRAIN/DR2/MRJH0/SX439.WAV,that stinging vapor was caused by chloride vaporization,63591
timit/data/TRAIN/DR2/MRJH0/SX79.WAV,will you please describe the idiotic predicament,58778
timit/data/TRAIN/DR2/MRJH0/SX169.WAV,how would you evaluate this algebraic expression,74138
timit/data/TRAIN/DR2/MDEM0/SX338.WAV,the dark murky lagoon wound around for miles,57344
timit/data/TRAIN/DR2/MDEM0/SX248.WAV,reading in poor light gives you eyestrain,56116
timit/data/TRAIN/DR2/MDEM0/SX428.WAV,a crab challenged me but a quick stab vanquished him,71783
timit/data/TRAIN/DR2/MDEM0/SI800.WAV,the simplest kind of separate system uses a single selfcontained unit,83764
timit/data/TRAIN/DR2/MDEM0/SX158.WAV,the drunkard is a social outcast,42804
timit/data/TRAIN/DR2/MDEM0/SI608.WAV,this possibility is anything but reassuring,70759
timit/data/TRAIN/DR2/MDEM0/SX68.WAV,upgrade your status to reflect your wealth,51712
timit/data/TRAIN/DR2/MDEM0/SI1868.WAV,they neither gained nor fell back,42087
timit/data/TRAIN/DR2/MJBG0/SI1724.WAV,they were all faded,26829
timit/data/TRAIN/DR2/MJBG0/SI1862.WAV,well pay you back if youll let us,41780
timit/data/TRAIN/DR2/MJBG0/SI1232.WAV,they were not yet prepared to accept it as irremediable,54682
